시장,종목코드,기업명,업종,주요제품,결산월,분기라벨,연도,분기,매출액(천원),영업이익(천원),당기순이익(천원),판관비(천원),자산총계(천원),유동자산(천원),부채총계(천원),유동부채(천원),자본총계(천원),이익잉여금(천원),현금및현금성자산(천원),영업활동으로인한현금흐름(천원),시가총액(백만원),유동시총(백만원),유동비율,액면가(원),기말발행주식수(보통주)(주),유동주식수(보통주)(주),분기말종가(원),자본금(천원),재무제표기준
KOSDAQ,005290,동진쎄미켐,기초 화학물질 제조업,"반도체,LCD용재료(감광제,봉지제),발포제",12월,2024Q2,2024,2,355414493.0,49971733.0,43150828.0,36197099.0,1815622727.0,909948211.0,881868651.0,611899131.0,933754076.0,705405400.0,308358009.0,68170716.0,2059150.0,1263906.0,0.6138,500.0,51414494.0,31558216.0,40050.0,25707247.0,CFS
KOSDAQ,005290,동진쎄미켐,기초 화학물질 제조업,"반도체,LCD용재료(감광제,봉지제),발포제",12월,2024Q3,2024,3,359409001.0,61867999.0,33294727.0,35410441.0,1792187049.0,880378662.0,836991415.0,611004397.0,955195634.0,739610939.0,256964565.0,58695764.0,1491020.0,915188.0,0.6138,500.0,51414494.0,31558216.0,29000.0,25707247.0,CFS
KOSDAQ,005290,동진쎄미켐,기초 화학물질 제조업,"반도체,LCD용재료(감광제,봉지제),발포제",12월,2024Q4,2024,4,360326228.0,49326153.0,30470011.0,-311580.0,2016989003.0,1082970679.0,996558403.0,722768727.0,1020430601.0,775554117.0,417387384.0,49084371.0,1074563.0,659567.0,0.6138,500.0,51414494.0,31558216.0,20900.0,25707247.0,CFS
KOSDAQ,005290,동진쎄미켐,기초 화학물질 제조업,"반도체,LCD용재료(감광제,봉지제),발포제",12월,2025Q1,2025,1,368107778.0,58460606.0,36113431.0,29117874.0,2010099754.0,1067355378.0,966269143.0,704215153.0,1043830611.0,802763417.0,415143505.0,54866453.0,1498733.0,919922.0,0.6138,500.0,51414494.0,31558216.0,29150.0,25707247.0,CFS
KOSDAQ,005290,동진쎄미켐,기초 화학물질 제조업,"반도체,LCD용재료(감광제,봉지제),발포제",12월,2025Q2,2025,2,376841103.0,53838022.0,5480635.0,28670976.0,1885556564.0,970252439.0,863334142.0,647902451.0,1022222422.0,809634035.0,374002034.0,55624636.0,1681254.0,1031954.0,0.6138,500.0,51414494.0,31558216.0,32700.0,25707247.0,CFS
KOSDAQ,005290,동진쎄미켐,기초 화학물질 제조업,"반도체,LCD용재료(감광제,봉지제),발포제",12월,2025Q3,2025,3,139968853.0,18535781.0,23178568.0,8918582.0,1926762980.0,1050318992.0,865498489.0,540237008.0,1061264491.0,833241131.0,326136593.0,36428008.0,2115706.0,1298620.0,0.6138,500.0,51414494.0,31558216.0,41150.0,25707247.0,CFS
KOSDAQ,005290,동진쎄미켐,기초 화학물질 제조업,"반도체,LCD용재료(감광제,봉지제),발포제",12월,2025Q4,2025,4,309226800.0,41614481.0,29319592.0,29644937.0,2006130721.0,1130911258.0,904550189.0,579367200.0,1101580532.0,861609223.0,371911660.0,44338235.0,1884341.0,1155666.0,0.6133,500.0,51414494.0,31532509.0,36650.0,25707247.0,CFS
KOSDAQ,005290,동진쎄미켐,기초 화학물질 제조업,"반도체,LCD용재료(감광제,봉지제),발포제",12월,2026Q1,2026,1,328086476.0,66593162.0,66898997.0,26300357.0,2150894499.0,1231441793.0,1005143524.0,651353783.0,1145750975.0,896468018.0,408712423.0,69031070.0,2275091.0,1395313.0,0.6133,500.0,51414494.0,31532509.0,44250.0,25707247.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2020Q1,2020,1,122165800.0,-2951694.0,-6532271.0,11388472.0,443473805.0,253969933.0,374326472.0,332274063.0,69147333.0,10290846.0,39942470.0,-27005729.0,114726.0,74893.0,0.6528,1000.0,41268398.0,26940010.0,2780.0,41268398.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2020Q2,2020,2,124852160.0,3351360.0,2977804.0,12689090.0,449161517.0,268281611.0,377986908.0,330528955.0,71174610.0,11751349.0,42500787.0,-7074808.0,144027.0,94050.0,0.653,1000.0,41268398.0,26948264.0,3490.0,41268398.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2020Q3,2020,3,149538693.0,4356597.0,-59747.0,10662677.0,440459149.0,265492094.0,363140319.0,316370766.0,77318830.0,11704950.0,37973455.0,11318776.0,185914.0,121402.0,0.653,1000.0,41268398.0,26948264.0,4505.0,41268398.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2020Q4,2020,4,117631763.0,-2792715.0,-9890409.0,10222405.0,389384713.0,224299899.0,324275898.0,295044097.0,65108814.0,747750.0,23159628.0,566539.0,164867.0,113659.0,0.6894,1000.0,41268398.0,28450434.0,3995.0,41268398.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2021Q1,2021,1,122330821.0,-2768243.0,-2313454.0,10453057.0,420302781.0,254491292.0,359802970.0,329176498.0,60499811.0,-1565703.0,31687587.0,6975211.0,140725.0,97016.0,0.6894,1000.0,41268398.0,28450434.0,3410.0,41268398.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2021Q2,2021,2,94379198.0,16117833.0,2170255.0,7868056.0,431792048.0,267339028.0,367404540.0,325418543.0,64387508.0,92615.0,21006431.0,-14589069.0,171264.0,118480.0,0.6918,1000.0,41268398.0,28549478.0,4150.0,41268398.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2021Q3,2021,3,128972834.0,17030781.0,-3885679.0,9767129.0,423023646.0,277824815.0,363861057.0,323476699.0,59162588.0,-3793064.0,27956409.0,14198702.0,150836.0,104348.0,0.6918,1000.0,41268398.0,28549478.0,3655.0,41268398.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2021Q4,2021,4,123938240.0,16495209.0,425159.0,10535976.0,449678765.0,310268447.0,324186856.0,298215821.0,125491910.0,-5426965.0,44364623.0,-2612653.0,462331.0,340044.0,0.7355,1000.0,63246419.0,46517741.0,7310.0,63246419.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2022Q1,2022,1,140471681.0,18866105.0,14152224.0,10369342.0,461810769.0,323164421.0,322600236.0,295144250.0,139210534.0,11856106.0,44595743.0,8796333.0,464861.0,341905.0,0.7355,1000.0,63246419.0,46517741.0,7350.0,63246419.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2022Q2,2022,2,166089720.0,33146226.0,34103708.0,11935026.0,517348805.0,372546986.0,344350950.0,320165123.0,172997855.0,44501543.0,57527793.0,-4928770.0,426913.0,313311.0,0.7339,1000.0,63246419.0,46416547.0,6750.0,63246419.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2022Q3,2022,3,170719686.0,34325075.0,32185546.0,11034825.0,579943363.0,410731646.0,369718517.0,333707253.0,210224846.0,60338218.0,62911153.0,12201215.0,301053.0,220943.0,0.7339,1000.0,63246419.0,46416547.0,4760.0,63246419.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2022Q4,2022,4,165639447.0,30280739.0,22031560.0,13945251.0,546014161.0,373857466.0,323686082.0,286000684.0,222328078.0,76504547.0,45645080.0,13691477.0,356077.0,261325.0,0.7339,1000.0,63246419.0,46416547.0,5630.0,63246419.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2023Q1,2023,1,171976761.0,20167255.0,15727955.0,12715699.0,565401869.0,380494517.0,333442632.0,295060088.0,231959237.0,85907860.0,48586960.0,18482848.0,626140.0,459524.0,0.7339,1000.0,63246419.0,46416547.0,9900.0,63246419.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2023Q2,2023,2,163829862.0,18269182.0,15567734.0,10662918.0,572015508.0,368308037.0,326252736.0,295616657.0,245762772.0,101484855.0,39939731.0,29948844.0,1783549.0,1309303.0,0.7341,1000.0,63246419.0,46429196.0,28200.0,63246419.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2023Q3,2023,3,166214488.0,13164954.0,8216036.0,13655135.0,596756307.0,377857582.0,337305607.0,278739438.0,259450700.0,109700892.0,42211982.0,-817846.0,1764575.0,1295375.0,0.7341,1000.0,63246419.0,46429196.0,27900.0,63246419.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2023Q4,2023,4,173311645.0,10567667.0,8211326.0,17244889.0,626436319.0,383628200.0,359658155.0,290513986.0,266778163.0,114366332.0,47962801.0,4859343.0,1862607.0,1367340.0,0.7341,1000.0,63246419.0,46429196.0,29450.0,63246419.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2024Q1,2024,1,199610497.0,22988539.0,17542720.0,15005074.0,649996239.0,402705777.0,373164116.0,306531017.0,276832123.0,125584410.0,41780559.0,588905.0,2675324.0,1963955.0,0.7341,1000.0,63246419.0,46429196.0,42300.0,63246419.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2024Q2,2024,2,204739981.0,27501553.0,22044068.0,14842890.0,658812842.0,405099675.0,359322206.0,296543838.0,299490636.0,147628478.0,47840798.0,36915165.0,3712565.0,2725394.0,0.7341,1000.0,63246419.0,46429196.0,58700.0,63246419.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2024Q3,2024,3,206412070.0,25914194.0,14548114.0,10661324.0,663739857.0,411616541.0,353129658.0,289789962.0,310610199.0,161402195.0,68330281.0,55704802.0,2311657.0,1696987.0,0.7341,1000.0,63246419.0,46429196.0,36550.0,63246419.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2024Q4,2024,4,226104413.0,25474549.0,19899210.0,14212218.0,790136366.0,522697354.0,462609658.0,377363097.0,327526708.0,172267493.0,80356130.0,-8307962.0,1729790.0,1269839.0,0.7341,1000.0,63246419.0,46429196.0,27350.0,63246419.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2025Q1,2025,1,252489863.0,47684121.0,38303676.0,18691643.0,807120068.0,503329957.0,450026725.0,364761243.0,357093343.0,201084369.0,73770156.0,47034097.0,2251573.0,1652880.0,0.7341,1000.0,63246419.0,46429196.0,35600.0,63246419.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2025Q2,2025,2,241419470.0,42070314.0,31366224.0,13864009.0,1076450356.0,731068432.0,410631044.0,327941260.0,665819313.0,233541536.0,59825256.0,2461355.0,3839302.0,2831869.0,0.7376,1000.0,73409219.0,54146640.0,52300.0,73409219.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2025Q3,2025,3,296132768.0,58429668.0,47215131.0,18315293.0,1166674737.0,769314649.0,451199198.0,361746400.0,715475539.0,280756696.0,138054112.0,69238405.0,5234077.0,3860655.0,0.7376,1000.0,73409219.0,54146640.0,71300.0,73409219.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2025Q4,2025,4,297983018.0,56540428.0,43597530.0,26708926.0,1289510031.0,862769924.0,533312849.0,416473904.0,756197181.0,325777749.0,162780032.0,50018667.0,8750379.0,6463905.0,0.7387,1000.0,73409219.0,54227390.0,119200.0,73409219.0,CFS
KOSPI,007660,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",12월,2026Q1,2026,1,340281879.0,67221357.0,50443436.0,17215197.0,1351670646.0,897374716.0,554587225.0,437091816.0,797083420.0,359336891.0,105209286.0,-76462058.0,7194103.0,5314284.0,0.7387,1000.0,73409219.0,54227390.0,98000.0,73409219.0,CFS
KOSPI,014680,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",12월,2020Q1,2020,1,146616873.0,35178364.0,35247237.0,13254542.0,912841199.0,273359938.0,384837721.0,156392787.0,528003479.0,389740520.0,73675899.0,31526452.0,891191.0,740936.0,0.8314,5000.0,11295195.0,9390825.0,78900.0,56475975.0,CFS
KOSPI,014680,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",12월,2020Q2,2020,2,148741282.0,38668045.0,32333023.0,13430608.0,905580967.0,250886000.0,342847245.0,151773635.0,562733723.0,419313066.0,82981076.0,49543896.0,1434490.0,1192635.0,0.8314,5000.0,11295195.0,9390825.0,127000.0,56475975.0,CFS
KOSPI,014680,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",12월,2020Q3,2020,3,164688108.0,51288628.0,42158680.0,13945806.0,956056403.0,279054746.0,347329316.0,168830468.0,608727087.0,459232564.0,83274364.0,49031728.0,1688632.0,1403929.0,0.8314,5000.0,11295195.0,9390825.0,149500.0,56475975.0,CFS
KOSPI,014680,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",12월,2020Q4,2020,4,159231416.0,26798793.0,20341777.0,21311241.0,999200502.0,307726381.0,376929964.0,171630786.0,622270538.0,470804268.0,98150172.0,34940067.0,2219506.0,1846185.0,0.8318,5000.0,11295195.0,9395343.0,196500.0,56475975.0,CFS
KOSPI,014680,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",12월,2021Q1,2021,1,177038868.0,52240980.0,43613509.0,14717384.0,1126168579.0,414437332.0,476960020.0,247098861.0,649208559.0,492072369.0,126594837.0,30727678.0,2731782.0,2272296.0,0.8318,5000.0,11335195.0,9428615.0,241000.0,56675975.0,CFS
KOSPI,014680,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",12월,2021Q2,2021,2,187339162.0,53919515.0,44975785.0,14733330.0,1118586232.0,363605384.0,421987659.0,206307501.0,696598573.0,534366671.0,89032637.0,53449404.0,2782790.0,2310272.0,0.8302,5000.0,11335195.0,9410479.0,245500.0,56675975.0,CFS
KOSPI,014680,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",12월,2021Q3,2021,3,196510808.0,56015697.0,45703359.0,15962881.0,1160052984.0,383611814.0,413027629.0,174920704.0,747025356.0,577006535.0,64791616.0,41757382.0,3927645.0,3260731.0,0.8302,5000.0,11335195.0,9410479.0,346500.0,56675975.0,CFS
KOSPI,014680,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",12월,2021Q4,2021,4,207799342.0,35508391.0,24378229.0,24873545.0,1197174769.0,411301737.0,429305068.0,199711858.0,767869701.0,595857948.0,66050681.0,17281823.0,3462902.0,2879749.0,0.8316,5000.0,11335195.0,9426348.0,305500.0,56675975.0,CFS
KOSPI,014680,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",12월,2022Q1,2022,1,222228145.0,54120176.0,44185482.0,17083175.0,1186815246.0,388636157.0,399608942.0,166745326.0,787206304.0,613398769.0,72482863.0,31685482.0,2782790.0,2314168.0,0.8316,5000.0,11335195.0,9426348.0,245500.0,56675975.0,CFS
KOSPI,014680,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",12월,2022Q2,2022,2,230685166.0,60436474.0,50070199.0,18664466.0,1231236586.0,392897141.0,424532522.0,140242861.0,806704064.0,659179720.0,66108049.0,64956667.0,2312380.0,1898695.0,0.8211,5000.0,11335195.0,9307329.0,204000.0,56675975.0,CFS
KOSPI,014680,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",12월,2022Q3,2022,3,216016146.0,45728873.0,37662618.0,18859455.0,1235533074.0,387173777.0,417939447.0,129059422.0,817593628.0,693035980.0,66288926.0,35421713.0,1926983.0,1582246.0,0.8211,5000.0,11335195.0,9307329.0,170000.0,56675975.0,CFS
KOSPI,014680,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",12월,2022Q4,2022,4,216541335.0,25704585.0,35059456.0,25084894.0,1253310603.0,386120253.0,400814014.0,153669790.0,852496588.0,733897019.0,99069598.0,41555901.0,2102679.0,1702119.0,0.8095,5000.0,11335195.0,9175840.0,185500.0,56675975.0,CFS
KOSPI,014680,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",12월,2023Q1,2023,1,197252841.0,34896138.0,29122275.0,17778400.0,1279734317.0,365029982.0,414309027.0,165044916.0,865425290.0,739182610.0,83301051.0,24335010.0,2714779.0,2197614.0,0.8095,5000.0,11335195.0,9175840.0,239500.0,56675975.0,CFS
KOSPI,014680,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",12월,2023Q2,2023,2,194652257.0,32642893.0,30646920.0,18690551.0,1293933275.0,352977190.0,398374570.0,244526907.0,895558704.0,768206866.0,64092336.0,52946707.0,2720447.0,2201658.0,0.8093,5000.0,11335195.0,9173573.0,240000.0,56675975.0,CFS
KOSPI,014680,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",12월,2023Q3,2023,3,188272850.0,35583687.0,30290994.0,19654749.0,1354235069.0,391416925.0,428451852.0,266477547.0,925783218.0,797879095.0,89473389.0,35196733.0,1902046.0,1539326.0,0.8093,5000.0,11335195.0,9173573.0,167800.0,56675975.0,CFS
KOSPI,014680,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",12월,2023Q4,2023,4,191476694.0,21021634.0,18629934.0,24692056.0,1350979663.0,367414634.0,409492210.0,247816973.0,941487453.0,811266524.0,67090723.0,31634113.0,2573089.0,2081372.0,0.8089,5000.0,11335195.0,9169039.0,227000.0,56675975.0,CFS
KOSPI,014680,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",12월,2024Q1,2024,1,197873323.0,34187406.0,31747904.0,18960945.0,1423502763.0,414282273.0,474056431.0,285620943.0,949446332.0,820184358.0,150778394.0,33165297.0,2318047.0,1875068.0,0.8089,5000.0,11335195.0,9169039.0,204500.0,56675975.0,CFS
